,y_test,prediction
7460,3705.8428,2270.519135745058
669,1107.8912,640.5374507292245
5292,6723.2484,3911.350345308892
8054,503.3448,1769.056152581101
5254,3974.826,3917.81834669638
2426,4278.4308,3923.6190757242084
7869,2626.581,2862.604711974827
748,996.0368,940.1018627561986
829,5367.6796,2797.9888727138286
4499,3075.996,2200.5145207956502
2836,503.3448,1171.0550500914312
453,978.726,2667.770655715593
4663,3207.8244,1710.2787067599531
2425,4442.2176,3032.0076237236
3067,3103.9596,2073.8286122857394
2339,1528.011,1605.3745047967413
3789,1128.531,1028.8433881369608
6763,5289.1152,3917.1590362702514
2889,1737.738,1695.8184119126208
1521,262.3252,1995.2566386862986
4673,1459.4336,1528.8498830977205
4185,1644.526,2629.0472207896873
4115,2237.088,990.4859500336846
7548,1534.0032,989.456993171805
3307,2069.3064,3008.8605970354274
7088,185.0924,2651.3400823779007
1367,1853.5872,3925.587085142744
430,38.6164,628.9821650791539
8198,3401.5722,3919.295389406682
5680,1257.0304,2219.392322555324
8408,2563.33,2794.7579450734333
5741,2668.5264,3915.681993559951
1219,866.8716,2103.3289839578106
2139,498.0184,3902.9222964363994
598,1414.1592,1960.4982603889805
7758,1414.1592,2073.2912667493256
3086,223.7088,1630.4839080107777
2389,419.454,640.5374507292245
8375,528.6452,3907.026658991364
8501,1508.037,1624.5055815048493
3545,1106.5596,2651.95192237528
6319,2628.5784,3907.2539446874584
8521,1845.5976,1587.211534014662
4029,2619.2572,2855.1293000314936
1393,6897.688,2871.5056614585906
7389,227.7036,643.1856841663572
4391,1348.245,852.6751860245746
866,4643.955,2781.449281742892
6974,5424.9384,3927.723438279173
6146,709.077,2003.1764825820442
6350,2277.036,3917.81834669638
3350,3281.0624,1634.5010432334022
6311,1024.6662,640.5374507292245
1148,1146.5076,2762.4992359078838
5187,1797.66,2028.625071046602
1194,5351.0346,1933.4883248845713
7625,605.878,1914.3745530490532
4271,934.7832,640.5374507292245
7525,2175.1686,3915.191026851717
710,387.4956,2766.563432909708
7167,3079.325,1038.2464004927433
1556,3877.6192,1904.6080519011646
1431,3415.554,2811.3674500214033
2571,33.9558,628.9821650791539
8170,1653.8472,2795.278487202191
8489,2109.2544,1469.8434733277668
5459,711.0744,2831.9549978206337
1390,2501.4106,2162.838746878298
7118,7190.64,3911.350345308892
7718,4942.8992,2660.645522349095
1223,296.9468,2113.9093562775993
2411,312.2602,643.1856841663572
64,2543.356,3915.191026851717
6513,6385.022,2641.550235462073
5926,3137.2496,1607.7154253083852
1395,1964.11,2827.769868844297
7187,4154.592,2938.077404400454
5699,4660.6,2639.294998550281
4779,1669.8264,1447.4651076595642
5923,1549.3166,1918.1211999289394
4549,679.116,874.7095305666905
3373,199.74,643.1856841663572
4932,2460.7968,1934.2514426911198
8028,1584.604,3915.681993559951
1272,172.4422,2644.6643799064213
4913,6704.606,3032.804496403072
4622,463.3968,1737.9103558132892
258,1687.803,1689.7348820300579
1619,419.454,640.5374507292245
3650,1765.0358,2258.347415986082
5207,1298.31,1204.5268008002806
5614,1574.617,2037.592730918676
6443,3994.8,2271.267576769693
7461,759.6778,1621.5231261409324
4387,2586.633,1869.3409555045212
7884,2218.4456,993.1341834708173
8333,1684.474,1024.7330876230421
3788,1621.8888,1818.0485863293488
7697,3453.5046,2792.206035391168
7661,1693.7952,1597.9891776087836
3241,4349.0056,2567.412012078044
6846,1605.9096,3029.412798702176
3950,693.0978,3903.149582132495
3457,3978.155,2103.6279394954904
491,3486.1288,3915.191026851717
2240,452.744,643.1856841663572
5570,3844.995,1840.5405731137355
3397,1001.3632,3911.350345308892
6045,3237.1196,1814.857683096114
4847,671.1264,1200.0589012656208
6714,1911.5118,2892.275209490245
4805,3523.4136,2927.091493266178
6993,7719.2852,3913.7139841414155
3487,1158.492,1703.0408719856632
3051,2616.594,2578.659209115546
8278,3430.2016,3911.350345308892
463,2431.5016,1759.846498283066
7180,2384.8956,2015.4397471123093
6665,1838.2738,2789.9882618153956
5449,447.4176,643.1856841663572
6832,1259.6936,1935.854935093975
4643,1438.128,2006.2612174843628
1767,3142.576,2854.2322431567572
7972,615.1992,640.5374507292245
7963,2006.7212,1494.0702088020762
6680,3723.1536,2216.441865549676
3014,1151.1682,971.8066841002989
2263,633.8416,640.5374507292245
5646,1208.427,1739.6714076576873
3990,3020.0688,2007.664462910584
3913,3020.0688,3509.1955630108064
5069,2656.542,2998.8823232369446
2201,1223.0746,1713.5393272040787
6523,4502.1396,2709.8719362630172
6975,966.7416,1027.529009949199
6013,394.1536,2868.9427908394487
3388,1127.8652,2458.430438273561
8503,3392.9168,1918.1525037302238
1989,1281.665,640.5374507292245
8360,3635.268,2783.2803337442438
1203,2631.2416,1636.915446352755
1418,4570.0512,2936.6337011483583
3626,351.5424,1863.5391828474915
6858,1581.9408,2865.0224124513225
6299,2966.139,1749.8340257529512
6414,365.5242,2024.4477323185208
5547,1794.331,2670.6611949384005
4359,2931.5174,2826.5848756373307
7817,1584.604,2125.130489026631
8162,615.1992,643.1856841663572
1519,3755.112,2226.4296757078105
2749,2996.1,3911.350345308892
2132,4613.994,3053.146968941414
1504,5522.811,3919.295389406682
5286,2783.7098,1024.8807765120664
2177,479.376,1720.7041508048019
1569,1677.816,956.9983211416891
218,3690.5294,2245.647430963502
7607,2641.8944,2763.4732331322843
6190,1551.9798,2606.4583393595767
5341,1018.674,643.1856841663572
5060,2492.7552,2956.6513158986477
5921,926.7936,640.5374507292245
4852,1923.4962,3068.781725732077
4731,4086.0146,3923.6190757242084
2898,2376.906,2995.2938044999355
6966,223.7088,1617.2108955877304
5890,4933.578,2810.0030787216424
3389,97.2068,641.2027766948897
1275,1162.4868,2835.104852323063
763,622.523,874.7095305666905
7772,3645.255,2092.0482743261987
2534,2535.3664,2887.0358300501666
4169,1604.578,2194.2410947691883
325,387.4956,2649.762191968986
5172,1685.8056,2011.2574791031575
3660,559.272,640.5374507292245
5711,1877.556,2027.820505146139
7091,2885.5772,2034.1728616601365
3688,1454.1072,1830.722329710945
5590,1000.6974,1699.8937523480372
655,1230.3984,1581.8116099070394
5284,392.822,2719.140453701996
7006,3904.917,3913.7139841414155
3303,3515.424,2203.2381701113914
5136,3745.125,3911.350345308892
3110,2947.4966,2103.1356808149408
5834,141.8154,1986.1070572874937
428,796.9626,1191.232626837535
2939,2125.2336,1179.6045492545875
1236,841.5712,1586.7457258943707
793,2045.3376,1206.5535989294253
727,744.3644,882.6707716938452
6451,4166.5764,3064.8718921210316
6620,1158.492,1990.303015491257
2147,782.315,2208.2591414414237
6544,932.12,1627.188654020748
3960,322.2472,2030.2838333962497
3497,225.0404,3907.2539446874584
1763,1001.3632,1834.7536581920608
3605,4456.1994,2861.899518420421
5847,543.2928,2865.249462952132
4198,2303.668,3915.681993559951
2998,1090.5804,2065.821308234248
8509,424.7804,2972.2208156709753
5737,2097.27,2786.283244888893
8277,314.2576,643.1856841663572
242,3248.4382,2805.83135026406
1507,1768.3648,3913.054673715288
4521,3111.9492,2769.6893801577653
3381,838.908,2114.1625542205
5170,1358.232,1507.127229590135
3407,7334.4528,3283.8361070088595
6295,2576.646,1927.1097500987862
6788,3387.5904,2158.0347447969893
6249,619.194,643.1856841663572
1990,426.112,1577.0232121784074
799,2588.6304,1985.9207015027825
7910,2407.5328,1906.235012235773
7445,1215.7508,1724.2205629515097
8420,1867.569,1998.4933085846599
8325,771.6622,643.1856841663572
562,1238.388,1832.6170108352685
5303,639.168,2085.119090217106
95,487.3656,1842.2932375825774
3176,353.5398,1863.215504940471
1050,1099.2358,1044.7013105032356
5692,1340.2554,2010.277021137537
6632,1324.942,3919.295389406682
2443,1278.336,2270.519135745058
2462,1682.4766,1198.9602027750016
3175,3861.64,2738.7004886546747
4443,1859.5794,1460.628572620974
461,759.012,643.1856841663572
4344,1208.427,1693.8864246136336
314,801.6232,1901.0217322778058
7566,432.77,3495.256354716766
1620,1537.998,640.5374507292245
5013,1342.2528,994.5962505476032
1699,665.8,2559.2519450496898
7815,175.7712,1443.810512421577
5068,3004.0896,2788.1658118424807
7812,723.0588,3919.295389406682
5365,4685.9004,3911.350345308892
6189,6371.706,2898.8299924804633
1930,2978.1234,2181.3519623245197
7647,2741.7644,1571.0253377089941
4200,1263.0226,2887.4705455026165
2600,745.696,2656.9703339746256
1177,347.5476,2650.331094578256
3653,2854.9504,2796.687199879042
7682,786.9756,3909.390297823889
3992,2960.1468,2087.895594482911
5963,3398.2432,2146.941537881785
5385,2929.52,2866.8083660726847
7481,572.588,1820.580282789419
3654,1238.388,1035.7571155201988
1587,1235.059,2782.246154422364
6009,2241.0828,3905.2859352689243
2639,3038.7112,3454.871968781769
8083,2920.1988,2608.8760398360723
117,2542.0244,1609.0639769770025
6579,415.4592,830.8462731353651
8377,1973.4312,2799.4412766882383
7969,77.2328,628.9821650791539
8459,741.0354,1590.978142889975
4871,802.9548,640.5374507292245
3884,311.5944,1561.886934083424
5220,578.5802,751.7915752583035
4458,2245.0776,2607.2344873022566
1544,3410.2276,2108.3352622682137
1996,6751.212,3027.782687911833
1067,6183.9504,3917.81834669638
7846,559.272,1036.9320223049817
5821,4566.7222,3915.191026851717
8320,1884.8798,1711.8821991628079
6911,1406.1696,1230.4775980774898
2869,2840.3028,2286.0146244102352
556,1637.868,1720.7614778289499
648,3067.3406,2596.2140225249987
6391,2586.633,2580.4987854349274
1002,2656.542,2049.751337944821
1176,339.558,1645.0754831750708
4895,1006.6896,1792.6141182415781
1012,6622.7126,3911.5776310049864
2244,149.805,642.8116703609229
7013,4250.4672,1792.7536659102884
2591,1277.0044,1453.1675611068372
5214,1150.5024,1976.981092576101
7665,1118.544,643.1856841663572
1471,1274.3412,1987.4691969676362
6334,7883.072,3919.295389406682
5909,2404.2038,1587.211534014662
6776,482.0392,3915.191026851717
1346,1454.1072,1750.7122100654867
5135,2428.8384,1712.9124707803899
6431,852.224,1585.5660807411411
953,745.696,2646.2852077034454
788,365.5242,643.1856841663572
3354,223.7088,1714.5167800828049
7506,2736.438,3036.334792187841
5822,1860.2452,1179.6231934908787
2559,535.3032,3030.544423472074
1191,3717.8272,3911.5776310049864
7662,5410.9566,3915.454707863855
8341,2423.512,1187.6739308601814
3118,4159.9184,2823.798345101901
203,6704.606,2846.067022797665
2626,865.54,1177.3161892467913
4447,186.424,628.9821650791539
3677,543.2928,643.1856841663572
3608,302.939,978.3959373839717
2758,1768.3648,1858.4795207032646
7314,1788.3388,1600.2659869741285
7786,837.5764,643.1856841663572
7561,388.1614,643.1856841663572
1005,2157.192,1024.7330876230421
5270,183.095,640.5374507292245
3784,3109.9518,1877.3264516460695
1424,270.3148,643.1856841663572
435,3038.7112,3858.9439412702754
5707,910.8144,643.1856841663572
990,741.0354,640.5374507292245
817,1868.2348,1048.900463866137
5427,44.6086,628.9821650791539
4170,894.8352,1834.8103869172867
4053,1960.781,1610.1790108349028
658,1166.4816,2859.4818179439253
1329,3511.4292,3054.5601309016847
5916,3745.125,3905.2859352689243
636,103.199,1565.880929851066
2468,5668.6212,3927.723438279173
2323,2696.49,2795.597733092064
245,3755.112,3911.350345308892
7711,1151.1682,2732.0311654173006
6105,296.9468,1936.2814204448036
7290,1354.903,1816.7965188330218
7746,1901.5248,1789.4084100557643
3927,1295.6468,2568.679031256888
2806,2127.231,2006.3374903350064
6563,1870.898,2902.667686197338
4715,264.9884,3907.026658991364
3365,3048.6982,2134.3496342163735
4075,4828.3816,3021.104148647972
253,1877.556,1969.4077700037865
3691,146.476,1003.4422999966978
1114,1078.596,3133.9838485413925
1151,2277.036,2060.120525009094
6506,5834.4054,3913.7139841414155
1737,1999.3974,2794.142026413086
3460,1965.4416,3923.6190757242084
8224,3984.1472,3913.7139841414155
3060,1203.7664,2190.5720176660807
2619,2972.1312,2721.2946709181765
6597,1480.7392,1542.3053251251463
2818,263.6568,1790.3296903500873
7451,4165.2448,3905.2859352689243
6777,2356.932,2710.6287368437042
4254,671.1264,2561.328880186733
1752,216.385,628.9821650791539
2672,1203.7664,2123.199044043239
5091,3155.892,3913.7139841414155
2016,763.0068,1892.4299281006795
500,2330.3,1992.795911756045
726,3079.9908,2990.2609871269433
3566,3323.0078,1942.978845497672
6156,2550.014,3923.6190757242084
1691,1384.1982,2921.123752476942
5642,5978.2182,2007.553260498019
3267,4586.0304,2625.6594177070006
1119,767.0016,2665.4993429365395
4299,2796.36,2645.247000226238
2066,1414.1592,1028.8433881369608
6333,1208.427,1721.514327074242
1875,1046.6376,3919.295389406682
8151,2396.88,1580.5126397949623
7744,450.0808,3904.890305854935
6492,449.415,1804.8730416544274
3074,279.636,1495.57450453852
4175,228.3694,3904.890305854935
5443,162.4552,643.1856841663572
4221,2783.044,2030.0507095540147
4298,591.2304,1568.917508456748
1850,1761.7068,1626.1090739077044
507,1603.9122,2008.2904627829184
3297,1938.8096,3905.2859352689243
4362,1201.769,975.747703946839
6307,3010.7476,2189.6193375967796
6412,1557.972,1816.0315960031355
2518,713.0718,640.5374507292245
6659,3004.0896,3911.350345308892
4275,561.9352,1925.5259756936107
3907,1438.128,1028.8433881369608
1021,4027.4242,3050.3765575033513
6764,2213.1192,2795.1160236374867
8323,1842.9344,1941.5815175855573
5447,4532.7664,2897.147871228546
6121,4287.752,1848.283538890489
7344,3225.1352,3913.054673715288
6439,1653.8472,1485.9410784655586
2705,1219.7456,2001.8836298710858
3974,1201.769,3915.454707863855
7804,382.1692,2669.2288754434326
7342,2408.8644,1199.5608614616756
6591,575.917,1714.5167800828049
246,3440.8544,3009.0819951489184
7906,427.4436,2972.2208156709753
4927,743.0328,993.1341834708173
6840,4725.8484,3925.587085142744
285,2267.049,2112.9117717121894
2478,1356.2346,2659.120973780755
1225,202.4032,1560.8387447154694
5278,878.856,643.1856841663572
4565,1665.8316,2893.745470377995
481,3046.7008,3915.454707863855
2701,2465.4574,1740.4477045964802
3066,1018.0082,1527.3589148867954
6061,1326.2736,1645.4390552767945
942,1135.189,1620.4986103134504
565,2863.6058,3917.81834669638
1204,165.1184,1024.934218131523
488,1581.9408,1985.8926600379657
104,3185.853,3150.014306152815
6014,1264.3542,2057.252419562313
3736,669.129,643.1856841663572
5002,4221.8378,3927.723438279173
6829,3349.6398,3919.295389406682
5700,1128.531,1024.7330876230421
1464,1923.4962,3029.320951792852
4320,2892.2352,1974.4618573722232
3140,564.5984,643.1856841663572
3826,2969.468,2213.900200636065
1816,1230.3984,1480.977035390059
599,5502.837,2892.1587745518173
7168,223.7088,1729.4276928721392
7731,1076.5986,1703.0408719856632
7562,7717.9536,3031.395783726221
649,3281.7282,1725.6666280438812
5870,1794.331,3923.6190757242084
4638,540.6296,643.1856841663572
1581,4221.172,3144.9446853205613
1958,2343.616,1597.6981226017058
7695,1821.6288,2130.8371316023563
5325,6207.9192,3913.054673715288
1285,4965.5364,3917.1590362702514
8019,3593.3226,2777.1824042696744
8361,1390.1904,2208.2591414414237
689,3456.1678,2014.227140186411
4247,1874.8928,3925.587085142744
3167,3430.2016,3097.5819149009626
6663,199.74,643.1856841663572
5595,4761.8016,2959.1355698584016
7673,1724.422,2677.2859134996547
5621,2097.9358,1506.4059703389635
3944,1347.5792,1797.5418458146128
538,1049.9666,882.290012286643
639,5736.5328,3915.454707863855
4681,8262.578,3915.191026851717
6456,2423.512,2887.9240005982597
1786,2243.746,3925.587085142744
4788,3003.4238,3911.5776310049864
383,1176.4686,643.1856841663572
545,319.584,2200.0031091046762
7331,2458.1336,2894.081552122982
4613,2406.867,2065.1596281296966
1358,2516.724,3917.81834669638
5299,4828.3816,1956.620002175369
4228,790.9704,2664.7164468903393
1500,2628.5784,2097.3000828893382
3296,308.9312,640.5374507292245
6060,759.012,640.5374507292245
3710,2451.4756,2897.7701857103307
1542,1605.9096,2882.2049725254874
2345,307.5996,1899.7946315652769
7291,5492.85,2887.207094295781
2959,1358.232,640.5374507292245
7268,2189.8162,1699.403835719936
6602,1491.392,2162.0522122136026
2625,2812.3392,1993.9135720516292
4954,1721.093,2163.069621832885
7656,288.9572,1789.280732442814
7694,1035.9848,3927.723438279173
6870,3235.788,1792.0492409663725
1123,1570.6222,3921.4827225877793
2753,592.562,1717.4514954317992
3480,1428.141,1904.4895256426557
7348,767.0016,3911.350345308892
1293,2925.5252,3925.587085142744
3544,4414.9198,3915.681993559951
4964,1687.803,2063.0866464845258
7931,2247.075,1039.7283842369243
2315,5383.6588,3034.9086413172276
7941,79.2302,1012.8453123524805
4568,6201.927,3911.5776310049864
4288,2098.6016,1896.9604023193458
7270,965.41,1574.445924130314
6370,1662.5026,2029.1346217872601
7527,1565.9616,1710.9215450125696
7532,2631.2416,2960.214333890863
5607,3691.1952,2054.6500969955123
6158,1981.4208,1949.585424193816
1141,1350.2424,710.5656726520309
7196,1701.7848,1674.9643919584632
2277,589.233,2692.5155771343693
271,2093.2752,3927.723438279173
813,5243.8408,3915.454707863855
6086,2404.8696,2834.942938766282
2772,4563.3932,2758.2282373584226
3242,1597.92,1028.8433881369608
5082,2782.3782,2001.0403683818067
6054,579.246,1874.154816228862
3323,5033.448,3915.191026851717
7218,886.8456,1012.285320205971
3461,1022.6688,3923.6190757242084
4261,1537.998,1028.8433881369608
3428,552.614,840.6881837663236
6861,4293.0784,2646.32139585585
4479,2804.3496,3085.224210470506
1680,495.3552,3902.9222964363994
57,796.9626,643.1856841663572
5887,1086.5856,640.5374507292245
4101,575.2512,2665.0113447206177
7690,7943.6598,2846.3818930601624
5994,633.8416,2030.2838333962497
8411,4431.5648,2570.0877439337387
6935,344.8844,2652.7487950547516
7630,2167.8448,1632.7202670548745
7200,3448.844,2855.9261727109656
4475,3395.58,3909.2139921724615
1695,2587.9646,3049.1444675428374
1936,958.752,1035.7571155201988
1419,3020.0688,3923.6190757242084
1250,2876.256,2835.104852323063
7051,503.3448,931.8993316142947
1934,2372.9112,3009.3926732777154
261,1418.154,1576.3414441940104
7370,2693.8268,2065.1596281296966
6654,4527.44,3911.5776310049864
5235,2648.5524,1027.381321060175
1706,3271.7412,3919.295389406682
5676,4436.8912,2058.503941975932
3036,1833.6132,1619.0765066994527
1976,254.3356,1759.5152772782524
440,2181.1608,2893.133630380616
1359,965.41,1704.6443643885182
2104,970.7364,1566.8974305483641
2498,2167.8448,1596.9090528633346
619,534.6374,643.1856841663572
1288,1834.9448,2143.341355402462
94,1274.3412,1912.5799920328493
5158,1518.024,1604.6837192184569
157,1910.1802,1597.075948408616
4617,3453.5046,2721.2946709181765
4495,4873.656,3915.191026851717
2830,6231.888,3913.7139841414155
1075,809.6128,640.5374507292245
7702,922.7988,699.113665025124
8024,1772.3596,1028.8433881369608
4278,3723.8194,3875.4859268127084
7383,815.605,2663.587693227391
6989,1049.9666,878.1266040988124
2618,2101.9306,2599.494172145664
1165,759.012,754.4398086954362
3568,540.6296,640.5374507292245
4938,210.3928,1582.3656697424124
5350,679.116,643.1856841663572
4503,1697.79,1666.2184672569608
2777,595.2252,3026.9547182809615
3261,960.7494,1026.195154699828
7387,657.8104,2578.076088513364
173,3969.4996,3053.2477130754905
4507,2770.3938,2088.176906634998
2419,2125.2336,1333.3873663574184
3640,778.986,1168.0921050795441
1754,202.4032,1546.1045285187172
2184,2406.2012,1499.9200942154632
3427,2918.8672,2777.0845564932933
3235,774.9912,994.5962505476032
8211,2741.0986,1921.489552251346
2367,1948.1308,1695.6426608313323
1516,95.2094,1556.506276013575
5996,868.869,944.1969875772986
7211,3523.4136,1908.8689898445314
2382,782.315,2044.5102207006269
211,5650.6446,3911.350345308892
4846,3266.4148,2077.2333051687447
4138,383.5008,643.1856841663572
628,4763.799,2885.274661718658
7918,1965.4416,1638.1320138665158
4111,790.9704,643.1856841663572
410,1504.708,2039.84358134573
2394,55.2614,868.4672526066418
2493,4687.232,3068.683176291925
1482,4138.6128,2624.705481353357
883,387.4956,2731.999293051625
3829,3568.688,2798.942436790833
6069,1565.9616,1742.8023461211562
1605,277.6386,1530.0330154579995
3113,199.74,1543.819694890878
6723,4984.1788,3915.454707863855
7195,1830.95,2537.7324120647263
6967,2390.8878,1830.3322664378006
906,33.29,628.9821650791539
1084,5778.4782,3025.8334990472886
7651,5944.2624,3917.81834669638
4740,2805.0154,3919.295389406682
1109,868.869,1607.4004160087854
1559,3554.7062,2612.419007415258
6965,1877.556,1973.3221694833662
723,2566.659,2846.854612483818
7814,1311.626,2059.4562619663034
4120,1076.5986,711.8269290946139
8029,751.0224,3913.7139841414155
4834,902.8248,1024.7330876230421
345,703.0848,948.4882224915626
2819,945.436,643.1856841663572
6279,1565.9616,1924.4324314032028
1349,4567.388,3911.5776310049864
913,591.2304,2692.5155771343693
7347,4008.116,2014.857445628432
3989,3197.1716,3907.2539446874584
7281,958.752,993.4765142925339
2268,227.7036,640.5374507292245
4766,1765.7016,2062.5661547828713
2142,1208.427,1038.5534774521411
5111,2916.204,2067.0827270105965
5387,2157.192,2887.4747991124977
6768,1155.8288,2763.2401232885713
792,2822.992,2820.5482992170682
4772,8413.0488,3917.1590362702514
4649,4530.1032,2634.48522879318
4401,3938.8728,2008.783295039997
7473,1838.2738,2540.831250324013
45,358.2004,2620.0464799877077
6240,2021.3688,948.4882224915626
8322,3271.7412,3911.350345308892
3906,4794.4258,3911.350345308892
87,3285.723,2216.441865549676
1744,939.4438,884.9382457237757
2203,1953.4572,1718.9787120703106
4519,3338.987,2641.7729821426665
3842,4364.319,3925.587085142744
2527,1050.6324,2647.0820803829174
2464,3185.1872,2057.4299088344633
7338,4910.275,3067.2895925975263
2358,1379.5376,1713.5534358301252
7417,994.7052,1739.6714076576873
3080,4274.436,2997.160229462382
3807,3050.6956,1718.951537391894
6003,1516.0266,994.5962505476032
5982,194.4136,628.9821650791539
5922,3048.6982,2092.979612308343
1081,490.6946,643.1856841663572
1552,1304.968,2706.3448927722034
7837,2510.066,1237.5169871713886
1505,4013.4424,2792.8607867256956
5481,1048.635,1978.0505276297802
7412,2026.0294,1924.0228242883472
2859,2103.2622,3925.587085142744
6647,379.506,2622.825917718073
8428,2094.6068,2800.1955530167993
5433,3372.9428,2834.642344043832
1998,8239.9408,3915.191026851717
7480,1186.4556,2704.6814540794235
3332,1528.011,2872.827359267147
2210,3635.268,1993.2280648201945
6791,3225.1352,3907.2539446874584
5076,319.584,640.5374507292245
4168,4396.9432,2589.787223067786
985,1478.076,1836.7964057732156
1069,4843.695,2711.843755702058
7161,942.7728,640.5374507292245
1755,2342.9502,3915.191026851717
2154,3542.7218,2955.2076126465527
5210,3418.883,3927.723438279173
5300,3520.0846,2967.0003553214974
2533,2787.0388,1703.4966715307737
6268,499.35,2550.482667359615
2440,2045.3376,3923.6190757242084
4981,4870.9928,2232.6320329277787
7803,3036.048,3915.191026851717
3157,420.7856,1577.6414153284707
4494,4649.9472,2849.3743576589413
8416,925.462,1703.3562254024864
7822,719.064,1195.4739072109712
3861,2908.2144,3913.7139841414155
5355,1091.912,1659.4724019412038
2032,3779.0808,3013.3178966488613
5932,2490.092,3911.350345308892
2976,4902.9512,2884.1145406101505
996,1150.5024,1964.4016278273393
5109,2745.0934,2008.2202594620906
8071,2376.906,1880.6333157676409
1760,1442.1228,1028.8433881369608
8063,214.3876,1561.7813403357309
1698,2113.2492,1547.5788324795844
8221,1603.9122,2088.1006337843546
8261,621.1914,3029.9117693955154
7862,5022.7952,2095.171248155153
8057,4391.6168,1860.6569812462285
892,3115.944,1904.6080519011646
5098,1733.0774,1549.2167448999762
7135,5688.5952,2794.269499402546
5204,3476.1418,2118.23097634726
7765,3494.1184,1050.3625309429228
8427,1090.5804,736.452065432855
3629,2105.2596,2024.6353546719765
135,1969.4364,1772.912264305535
3620,2812.3392,1938.8585805518776
8504,4138.6128,1795.6224070875815
5698,1334.2632,1686.4580306051728
108,679.116,3904.890305854935
576,353.5398,640.5374507292245
5808,1561.9668,1455.0667132793565
1298,314.2576,643.1856841663572
8298,2889.572,1571.5112027067403
7454,2496.75,1557.8965398335986
5121,3845.6608,3927.723438279173
1969,2274.3728,2380.4185380316185
4395,2458.1336,2798.812788401652
4727,1917.504,1585.6995013848555
166,2838.9712,3481.747777251135
3795,563.2668,2685.5917249053514
2125,1076.5986,1584.1046671592592
7017,1336.2606,2173.870555202891
1061,1160.4894,855.3234194617074
4032,4623.3152,2724.2940724288887
4678,487.3656,1036.9320223049817
5434,1281.665,3915.191026851717
4106,2775.7202,3927.723438279173
4603,1787.0072,1035.5981670556107
646,3775.086,3927.723438279173
3507,288.9572,1903.1270703403143
4493,4532.7664,2034.5786956579684
5656,516.6608,1812.0313576465464
1673,1322.2788,3913.318354727426
3540,110.5228,863.9230850116089
2762,2858.9452,2117.532240709996
6584,151.1366,2073.201659233773
6864,3020.0688,3113.715412203958
8399,284.9624,1866.4111067302365
668,1270.3464,1583.0060296783577
6756,1720.4272,1719.8709322388956
2592,447.4176,989.456993171805
7792,1775.6886,1200.0589012656208
8137,1182.4608,1952.781023074092
2920,759.012,709.1786956574811
1475,4823.721,3925.587085142744
6057,7033.5112,2815.6805426728747
6555,713.7376,643.1856841663572
4797,3795.06,2143.719622548713
2564,4060.7142,2959.0397032173937
4901,4986.842,2162.8893786011813
816,1203.1006,1607.2521194600176
2574,2607.2728,1812.1315515097951
6050,6303.7944,2782.3063365198427
8125,3757.1094,2995.478132758429
8233,1025.332,1553.0065644860304
2612,736.3748,1713.0363337142167
6793,1704.448,1580.0262284237594
2106,3533.4006,2025.9151410666943
2689,3440.8544,2887.0358300501666
2729,535.3032,2864.5876969988726
6298,316.9208,1038.2464004927433
3138,1139.8496,1946.493102078243
1485,4960.21,1690.5023054276044
3352,3046.7008,1534.4752207990462
4528,1384.1982,1800.810182835038
7358,2856.282,1994.1026781207809
3565,644.4944,959.6465545788218
2373,3961.51,3915.681993559951
1115,4029.4216,3913.7139841414155
1049,1808.3128,3911.350345308892
2790,5298.4364,3925.587085142744
1280,790.9704,2719.140453701996
6357,745.696,1580.5005485859156
522,276.307,863.9230850116089
5504,711.0744,931.8993316142947
1496,170.4448,1044.0688314364975
5077,492.692,640.5374507292245
2105,3568.688,3013.882405526666
4167,508.6712,1911.5758562834321
6705,2822.992,2675.3140940606154
8268,694.4294,1598.085361503444
7380,4751.8146,2033.964381626081
4197,449.415,1864.7833336366693
6090,3728.48,2185.56468155262
1295,1571.288,2134.98520749604
6600,588.5672,643.1856841663572
5073,2557.3378,1727.4389002453775
5431,2910.2118,1690.5023054276044
4388,1378.206,1531.5443419358874
7418,5015.4714,2887.727636424539
1011,1488.7288,1926.7108554684173
2287,221.0456,1605.073414281184
4585,1376.2086,1574.5880435042036
2080,1576.6144,2825.53574286574
4434,5033.448,3028.615926022704
1878,1780.3492,1995.1153512352917
1184,1713.7692,2799.4042871387
3035,2956.152,1829.5305386268024
5407,1571.288,2246.2524060550154
6406,3085.3172,3915.681993559951
630,1288.9888,945.8399890544299
7285,1290.3204,1024.8807765120664
5571,2566.659,2703.6399202777766
7706,577.2486,643.1856841663572
1458,5954.9152,3911.5776310049864
1943,2826.9868,1901.9799479026956
4439,407.4696,643.1856841663572
5925,418.1224,1569.5488458502095
921,615.1992,1600.2977805800938
37,1609.9044,1814.857683096114
7855,978.726,1710.2787067599531
1304,866.8716,1938.052276257418
7182,4013.4424,2824.1382173531947
6660,4035.4138,2944.636204529583
3276,207.7296,1540.9317638716343
7861,41.2796,628.9821650791539
4245,958.752,1684.0090579375455
8329,6630.0364,3915.191026851717
4672,1797.66,2027.8289942839156
720,554.6114,1027.529009949199
2986,5001.4896,3114.106585902147
3097,3427.5384,2202.438434435511
7436,3384.2614,2181.507876111819
1853,2874.9244,2749.911566719652
6919,3193.8426,3913.7139841414155
4905,735.0432,945.8399890544299
5337,1231.73,2007.1544705960807
5597,3001.4264,3279.643414762574
4610,1864.24,2794.0716501208253
8223,491.3604,1047.1905954757804
